l_shoulder,r_shoulder,l_elbow,r_elbow,l_wrist,r_wrist,l_hip,r_hip
"[979.914794921875, 561.322021484375]","[766.6080932617188, 603.4625244140625]","[1113.551513671875, 571.995849609375]","[741.772216796875, 759.3116455078125]","[1259.79541015625, 569.9957885742188]","[755.1783447265625, 909.5697021484375]","[941.18115234375, 909.3909912109375]","[802.8897705078125, 918.471435546875]"
"[979.439453125, 560.6390380859375]","[766.3408813476562, 602.8872680664062]","[1116.8287353515625, 569.92578125]","[741.1441040039062, 759.6630859375]","[1260.7958984375, 567.0576171875]","[754.6326904296875, 909.8697509765625]","[940.4818115234375, 909.195556640625]","[802.712158203125, 918.2642211914062]"
"[979.521484375, 559.8560791015625]","[765.913818359375, 602.9351806640625]","[1115.349609375, 567.9580688476562]","[740.7039794921875, 759.7769165039062]","[1259.610595703125, 564.0242919921875]","[754.32763671875, 910.0611572265625]","[940.9454345703125, 909.0573120117188]","[802.6400146484375, 918.26953125]"
"[978.86865234375, 559.84912109375]","[766.267578125, 603.4083862304688]","[1114.2899169921875, 565.8680419921875]","[741.115234375, 759.908935546875]","[1261.1795654296875, 561.2792358398438]","[754.98095703125, 909.4154052734375]","[940.6082153320312, 909.7337036132812]","[802.79248046875, 919.0850830078125]"
"[979.40966796875, 559.889892578125]","[766.1490478515625, 603.5931396484375]","[1117.869873046875, 563.6632080078125]","[741.2314453125, 759.9547119140625]","[1265.4317626953125, 556.291748046875]","[755.0548095703125, 909.1405029296875]","[940.4782104492188, 910.302490234375]","[802.302734375, 919.6904296875]"
"[980.19287109375, 559.47412109375]","[766.3596801757812, 603.295166015625]","[1117.54638671875, 561.3766479492188]","[741.7542724609375, 759.6678466796875]","[1269.1058349609375, 551.912353515625]","[755.135986328125, 909.3206787109375]","[940.76318359375, 909.1781616210938]","[802.1783447265625, 918.3671264648438]"
"[981.8170166015625, 559.36279296875]","[766.7516479492188, 603.54833984375]","[1119.780517578125, 558.47607421875]","[742.5787353515625, 758.8785400390625]","[1270.46630859375, 547.8941650390625]","[754.9058837890625, 908.5484619140625]","[940.8455810546875, 909.7275390625]","[801.3806762695312, 918.864013671875]"
"[982.9219970703125, 558.8330688476562]","[767.0784912109375, 603.4642333984375]","[1118.4305419921875, 554.9053955078125]","[742.6620483398438, 758.5682373046875]","[1265.7403564453125, 541.0177001953125]","[755.1455078125, 907.81494140625]","[941.3944702148438, 908.420166015625]","[801.199951171875, 917.358154296875]"
"[984.396484375, 558.6978759765625]","[766.861572265625, 603.9573364257812]","[1118.6787109375, 551.3569946289062]","[741.7481689453125, 758.6581420898438]","[1267.34228515625, 534.7393798828125]","[754.230712890625, 908.426513671875]","[941.6573486328125, 908.9317016601562]","[800.2223510742188, 917.8974609375]"
"[984.5452880859375, 558.009765625]","[767.250244140625, 603.6131591796875]","[1117.545654296875, 548.9130249023438]","[742.048583984375, 758.68359375]","[1269.410400390625, 531.022216796875]","[754.19189453125, 908.4380493164062]","[941.7093505859375, 908.8991088867188]","[800.1370239257812, 917.83349609375]"
"[983.828125, 557.1922607421875]","[767.4522705078125, 604.306640625]","[1112.23583984375, 545.41357421875]","[742.0084228515625, 758.9247436523438]","[1262.8089599609375, 525.458740234375]","[753.981201171875, 907.68408203125]","[941.8460083007812, 908.990234375]","[800.3926391601562, 918.3966064453125]"
"[983.5887451171875, 555.6400146484375]","[767.6934814453125, 603.518310546875]","[1112.01513671875, 542.7767944335938]","[742.9879150390625, 758.5321655273438]","[1260.9716796875, 519.6109008789062]","[754.2086791992188, 907.6034545898438]","[942.0078125, 906.6622314453125]","[800.81640625, 916.3972778320312]"
"[983.6258544921875, 554.9530639648438]","[767.3699951171875, 604.06640625]","[1109.1656494140625, 540.4758911132812]","[742.4635009765625, 760.3115234375]","[1258.980712890625, 514.8967895507812]","[754.9663696289062, 909.1116943359375]","[942.276123046875, 905.5618286132812]","[800.72021484375, 915.6886596679688]"
"[982.9110107421875, 553.4222412109375]","[767.6005859375, 603.9052734375]","[1109.9525146484375, 535.581298828125]","[742.6831665039062, 759.7996215820312]","[1258.15771484375, 507.3074951171875]","[755.5216064453125, 908.0390625]","[942.4906005859375, 905.3284912109375]","[801.65673828125, 915.8590087890625]"
"[983.3740234375, 552.6192016601562]","[767.5404663085938, 603.8885498046875]","[1109.0889892578125, 532.5311279296875]","[742.7305908203125, 760.000732421875]","[1257.450439453125, 500.3984069824219]","[754.9810180664062, 909.2671508789062]","[942.4268188476562, 904.916748046875]","[800.8729248046875, 915.6432495117188]"
"[983.2201538085938, 551.4959106445312]","[767.72021484375, 604.4119262695312]","[1109.9176025390625, 526.943115234375]","[743.5667724609375, 760.0003051757812]","[1255.819091796875, 493.18585205078125]","[755.915283203125, 909.47021484375]","[942.3450927734375, 903.19970703125]","[801.1071166992188, 914.4296264648438]"
"[984.2078247070312, 550.7611083984375]","[767.309814453125, 604.6361083984375]","[1108.77587890625, 522.9443359375]","[743.18310546875, 760.913330078125]","[1250.027587890625, 485.8556213378906]","[756.044921875, 909.577392578125]","[943.619873046875, 902.214111328125]","[801.0697631835938, 913.6437377929688]"
"[983.5196533203125, 549.8423461914062]","[767.5430908203125, 604.3912963867188]","[1109.103515625, 519.78662109375]","[743.888916015625, 760.646240234375]","[1250.9827880859375, 480.8731689453125]","[756.1555786132812, 910.33642578125]","[943.9125366210938, 901.0475463867188]","[802.1466064453125, 912.6968994140625]"
"[983.7552490234375, 549.0452270507812]","[767.0004272460938, 604.0067138671875]","[1108.1837158203125, 517.126220703125]","[743.5, 761.172119140625]","[1249.8404541015625, 474.2010498046875]","[755.718017578125, 909.82080078125]","[944.78857421875, 901.095703125]","[802.3089599609375, 912.7808837890625]"
"[983.7420654296875, 548.7866821289062]","[767.0023193359375, 604.1390380859375]","[1105.9853515625, 515.6224975585938]","[744.1004638671875, 761.1948852539062]","[1247.86279296875, 468.2024230957031]","[756.6765747070312, 909.7523803710938]","[944.5391235351562, 899.9262084960938]","[801.7823486328125, 911.7843017578125]"
"[984.017578125, 547.48046875]","[767.3136596679688, 604.8660888671875]","[1103.12646484375, 512.1076049804688]","[744.1129150390625, 762.4055786132812]","[1245.061279296875, 460.462158203125]","[756.4539794921875, 910.7432861328125]","[945.1675415039062, 899.542724609375]","[801.8953857421875, 911.957275390625]"
"[982.829345703125, 547.0438232421875]","[766.9100341796875, 604.646728515625]","[1101.0947265625, 509.34332275390625]","[743.6608276367188, 762.4568481445312]","[1242.181396484375, 456.14666748046875]","[757.280517578125, 909.8565673828125]","[945.0936279296875, 898.6912841796875]","[802.138916015625, 911.2930908203125]"
"[982.827880859375, 545.7244873046875]","[767.0407104492188, 604.0464477539062]","[1103.7965087890625, 503.22576904296875]","[744.5007934570312, 762.6904296875]","[1242.81494140625, 449.7067565917969]","[757.8887939453125, 910.2003173828125]","[944.6211547851562, 896.4305419921875]","[801.9486083984375, 909.1880493164062]"
"[981.5180053710938, 544.9374389648438]","[766.3148193359375, 603.7907104492188]","[1101.98046875, 501.6307067871094]","[743.96923828125, 763.16455078125]","[1240.292236328125, 445.17413330078125]","[758.3148193359375, 910.374267578125]","[944.6237182617188, 897.276611328125]","[802.4212646484375, 910.2978515625]"
"[979.9588623046875, 544.560791015625]","[766.6117553710938, 603.7908935546875]","[1096.677734375, 500.1849365234375]","[744.224609375, 763.0911865234375]","[1236.689697265625, 440.67095947265625]","[758.4051513671875, 910.3465576171875]","[944.3104248046875, 897.1019897460938]","[802.746826171875, 910.2364501953125]"
"[978.974609375, 543.9669189453125]","[766.5319213867188, 604.2193603515625]","[1093.9964599609375, 496.94677734375]","[744.5428466796875, 764.6463623046875]","[1231.0052490234375, 435.311279296875]","[759.4482421875, 911.340087890625]","[944.4324951171875, 897.2455444335938]","[803.1314697265625, 910.7598876953125]"
"[978.4136352539062, 543.6744995117188]","[765.67724609375, 604.2872314453125]","[1092.9129638671875, 494.73370361328125]","[745.0155029296875, 764.6341552734375]","[1229.092041015625, 429.6631164550781]","[760.0343627929688, 911.044189453125]","[944.820556640625, 896.459228515625]","[803.2843017578125, 910.0203857421875]"
"[977.5427856445312, 542.9669189453125]","[765.1690063476562, 604.4705810546875]","[1091.684814453125, 492.3197021484375]","[744.756591796875, 764.656982421875]","[1225.3033447265625, 424.38916015625]","[759.8949584960938, 910.769287109375]","[944.7498779296875, 895.7576293945312]","[803.369384765625, 909.712646484375]"
"[974.945068359375, 542.29345703125]","[764.3905029296875, 605.330078125]","[1085.48681640625, 487.739013671875]","[744.7830810546875, 765.374755859375]","[1211.992919921875, 411.33135986328125]","[760.8111572265625, 911.5301513671875]","[945.651123046875, 893.1116943359375]","[805.27001953125, 907.8641357421875]"
"[974.2172241210938, 541.0234985351562]","[764.2703247070312, 604.8096313476562]","[1084.4718017578125, 483.8127136230469]","[744.6912231445312, 765.031005859375]","[1206.7921142578125, 405.95599365234375]","[761.041259765625, 910.2079467773438]","[945.1712036132812, 892.155517578125]","[805.4804077148438, 907.2163696289062]"
"[970.6343994140625, 546.9879150390625]","[763.35205078125, 607.6973876953125]","[1085.093017578125, 483.34814453125]","[740.578125, 763.176025390625]","[1205.259033203125, 400.2752380371094]","[757.6785278320312, 911.3016357421875]","[943.3969116210938, 891.079833984375]","[807.925048828125, 910.68896484375]"
"[969.1566162109375, 546.2032470703125]","[763.2947998046875, 607.7428588867188]","[1083.630126953125, 480.74761962890625]","[741.0919799804688, 762.8917236328125]","[1204.056396484375, 394.954345703125]","[757.7686157226562, 911.6646728515625]","[943.1691284179688, 890.5094604492188]","[808.6473388671875, 910.623291015625]"
"[968.599853515625, 545.457763671875]","[763.3248291015625, 607.9051513671875]","[1081.137939453125, 478.76611328125]","[740.5284423828125, 763.27783203125]","[1199.392822265625, 390.6634521484375]","[758.326171875, 912.3381958007812]","[942.995849609375, 890.5487060546875]","[809.02392578125, 911.1567993164062]"
"[968.4185791015625, 544.559326171875]","[763.7178955078125, 608.6785888671875]","[1080.649658203125, 473.9458923339844]","[741.0690307617188, 763.3551025390625]","[1197.037841796875, 386.3914489746094]","[757.9960327148438, 911.6325073242188]","[943.0120849609375, 889.9872436523438]","[809.4548950195312, 911.0494384765625]"
"[971.1158447265625, 544.4486083984375]","[765.970703125, 613.8278198242188]","[1077.425048828125, 470.9571533203125]","[740.8634033203125, 769.69384765625]","[1186.1907958984375, 386.284423828125]","[754.7786865234375, 916.47802734375]","[947.5515747070312, 894.52294921875]","[812.2266845703125, 915.73876953125]"
"[970.53857421875, 544.0396118164062]","[766.35009765625, 614.2222900390625]","[1074.70654296875, 467.5443420410156]","[740.846435546875, 770.1571044921875]","[1183.217529296875, 375.4523620605469]","[754.74365234375, 917.3758544921875]","[948.0833129882812, 892.8187866210938]","[813.3677978515625, 914.2935791015625]"
"[969.4909057617188, 543.2947998046875]","[765.7871704101562, 613.8423461914062]","[1072.9002685546875, 465.2961730957031]","[740.6707153320312, 769.590576171875]","[1180.4638671875, 373.6022644042969]","[754.282470703125, 916.5606689453125]","[947.5515747070312, 892.6041870117188]","[813.0411987304688, 914.2230224609375]"
"[968.7702026367188, 542.676025390625]","[765.78076171875, 613.9271850585938]","[1069.127685546875, 463.994873046875]","[740.0116577148438, 770.34521484375]","[1172.9127197265625, 368.5393981933594]","[754.8203125, 918.0758056640625]","[946.6866455078125, 892.494384765625]","[812.69775390625, 914.3479614257812]"
"[965.8095703125, 542.2709350585938]","[764.2396240234375, 608.3623046875]","[1069.9456787109375, 464.18682861328125]","[741.5706787109375, 763.718994140625]","[1177.5128173828125, 363.56365966796875]","[757.1453857421875, 910.5316772460938]","[940.815673828125, 889.4690551757812]","[808.8583984375, 911.070556640625]"
"[965.5673217773438, 542.1192626953125]","[764.4216918945312, 608.29248046875]","[1068.416259765625, 463.59375]","[741.8409423828125, 763.7838134765625]","[1174.495849609375, 359.069091796875]","[757.2415771484375, 911.317138671875]","[940.928955078125, 888.94921875]","[809.365478515625, 910.6569213867188]"
"[964.9365234375, 542.3947143554688]","[764.8927001953125, 608.33447265625]","[1067.2818603515625, 461.5016784667969]","[742.0299682617188, 763.4080810546875]","[1172.73291015625, 353.705810546875]","[757.3094482421875, 911.9705200195312]","[940.76025390625, 890.2589721679688]","[809.6253662109375, 911.9132080078125]"
"[964.4747314453125, 542.4515380859375]","[765.1755981445312, 607.9813842773438]","[1065.4017333984375, 460.45721435546875]","[742.8327026367188, 762.802001953125]","[1167.1611328125, 351.7415771484375]","[757.5745849609375, 912.0882568359375]","[940.7098388671875, 889.4256591796875]","[810.1558837890625, 910.8807373046875]"
"[964.15234375, 542.262939453125]","[765.4678955078125, 608.0582275390625]","[1063.80859375, 459.0238037109375]","[743.2315063476562, 763.5346069335938]","[1164.402587890625, 347.41241455078125]","[757.8857421875, 913.5953979492188]","[940.4152221679688, 888.8292846679688]","[810.1619873046875, 910.3045654296875]"
"[963.19921875, 542.80615234375]","[765.3294677734375, 607.40966796875]","[1061.8179931640625, 460.17059326171875]","[742.8097534179688, 763.0464477539062]","[1160.3302001953125, 344.40338134765625]","[757.3294067382812, 913.698486328125]","[940.2797241210938, 889.4903564453125]","[810.3853759765625, 910.6192016601562]"
"[963.287841796875, 542.840087890625]","[765.783935546875, 607.2257080078125]","[1059.5987548828125, 459.64251708984375]","[743.5672607421875, 762.5451049804688]","[1157.41064453125, 341.326904296875]","[758.2587890625, 914.247802734375]","[940.6785888671875, 888.6143798828125]","[810.970458984375, 909.6300659179688]"
"[962.86083984375, 541.7949829101562]","[766.2669067382812, 606.88232421875]","[1059.6019287109375, 456.2353820800781]","[743.4937133789062, 762.456787109375]","[1155.70654296875, 336.7912902832031]","[758.4249877929688, 914.566162109375]","[940.2603759765625, 887.9886474609375]","[811.4177856445312, 909.1881103515625]"
"[962.8192749023438, 541.811767578125]","[765.55322265625, 606.4990234375]","[1057.7889404296875, 455.7581787109375]","[743.099853515625, 762.3909912109375]","[1151.8775634765625, 334.14739990234375]","[758.8865966796875, 914.8311767578125]","[940.703857421875, 886.6746826171875]","[811.1988525390625, 907.6151123046875]"
"[965.3876953125, 541.927001953125]","[766.1002807617188, 611.7920532226562]","[1055.40185546875, 452.666015625]","[741.5753173828125, 768.6669921875]","[1146.511474609375, 330.24951171875]","[756.5323486328125, 921.3685302734375]","[946.0266723632812, 889.504150390625]","[813.912109375, 911.0076904296875]"
"[964.8103637695312, 542.018310546875]","[766.2849731445312, 611.7833251953125]","[1053.92626953125, 451.012451171875]","[741.5709838867188, 768.5443725585938]","[1144.86083984375, 325.2049255371094]","[756.6388549804688, 920.8258056640625]","[945.1126098632812, 888.2742919921875]","[813.5220336914062, 909.8743286132812]"
"[964.494873046875, 541.6409301757812]","[766.50439453125, 611.8950805664062]","[1052.9412841796875, 449.77197265625]","[741.3148193359375, 768.716064453125]","[1142.115478515625, 323.1702880859375]","[756.407958984375, 920.1469116210938]","[945.0390014648438, 886.965087890625]","[813.79931640625, 908.5885009765625]"
"[963.6839599609375, 541.666015625]","[766.5032348632812, 611.9013671875]","[1051.283447265625, 448.20623779296875]","[741.321533203125, 768.3872680664062]","[1140.1697998046875, 319.2583923339844]","[756.8355712890625, 918.9973754882812]","[944.064697265625, 887.5325317382812]","[813.1981201171875, 909.1884765625]"
"[963.4491577148438, 541.4822998046875]","[766.3540649414062, 611.793212890625]","[1050.30908203125, 447.9857482910156]","[741.06005859375, 768.209228515625]","[1136.455810546875, 318.4351806640625]","[757.3250732421875, 919.4796752929688]","[944.0059204101562, 887.85302734375]","[813.01123046875, 909.5570068359375]"
"[962.6357421875, 541.3652954101562]","[766.5894775390625, 611.5009765625]","[1048.011962890625, 446.77105712890625]","[741.1989135742188, 767.642822265625]","[1133.610595703125, 315.156982421875]","[757.5006103515625, 918.0311279296875]","[943.4007568359375, 888.8402709960938]","[813.1151733398438, 910.4500732421875]"
"[962.1494140625, 541.982177734375]","[766.4593505859375, 611.8441162109375]","[1045.785888671875, 447.2088623046875]","[740.7947998046875, 768.3953247070312]","[1130.1328125, 313.91131591796875]","[757.3521728515625, 918.7732543945312]","[943.1884765625, 888.6539306640625]","[812.9276733398438, 910.1243896484375]"
"[961.8323364257812, 542.0950927734375]","[766.839599609375, 611.5131225585938]","[1045.57421875, 446.1100158691406]","[741.3917236328125, 767.6295166015625]","[1127.1435546875, 311.55511474609375]","[757.05712890625, 917.450927734375]","[942.8427734375, 888.4349365234375]","[813.031982421875, 909.6670532226562]"
"[961.4561767578125, 541.847412109375]","[767.0501098632812, 611.6072998046875]","[1043.970947265625, 445.0782165527344]","[741.27490234375, 768.4254150390625]","[1124.697509765625, 308.0290832519531]","[757.3551025390625, 918.1461181640625]","[942.5776977539062, 888.8435668945312]","[813.00390625, 910.0810546875]"
"[961.2745971679688, 541.8616943359375]","[766.9989624023438, 611.7265625]","[1042.4942626953125, 443.93463134765625]","[740.491943359375, 768.855712890625]","[1121.71044921875, 305.26666259765625]","[757.1519775390625, 918.527099609375]","[942.2265014648438, 888.84375]","[812.7467041015625, 910.037841796875]"
"[961.613525390625, 542.1751708984375]","[767.2303466796875, 612.4234619140625]","[1042.1229248046875, 442.13494873046875]","[740.5836181640625, 768.592041015625]","[1120.518798828125, 301.0482177734375]","[757.0914306640625, 918.73486328125]","[942.04443359375, 889.5443115234375]","[812.4552001953125, 910.8488159179688]"
"[960.4912719726562, 542.5133056640625]","[767.301513671875, 612.273193359375]","[1039.1005859375, 442.87445068359375]","[740.5751342773438, 768.637451171875]","[1115.135498046875, 300.9984130859375]","[757.2607421875, 918.71923828125]","[941.5010986328125, 889.5518798828125]","[812.5126953125, 910.697021484375]"
"[960.2839965820312, 541.77783203125]","[767.3780517578125, 611.9951782226562]","[1037.3890380859375, 441.87103271484375]","[740.2799682617188, 768.6693115234375]","[1111.032470703125, 299.35498046875]","[757.1309814453125, 919.1138305664062]","[941.18896484375, 890.076904296875]","[812.0978393554688, 911.3552856445312]"
"[960.7930908203125, 541.6265869140625]","[767.3228759765625, 612.3487548828125]","[1037.339111328125, 441.0180358886719]","[739.7696533203125, 769.0567016601562]","[1106.6944580078125, 298.02874755859375]","[757.1784057617188, 919.9216918945312]","[941.072021484375, 890.3563232421875]","[811.7252197265625, 911.7562866210938]"
"[954.9266357421875, 541.60595703125]","[768.18603515625, 614.228759765625]","[1032.56591796875, 443.9354553222656]","[740.0400390625, 768.9071044921875]","[1102.32568359375, 301.4124755859375]","[759.0065307617188, 917.9869995117188]","[938.4876708984375, 891.088134765625]","[814.610107421875, 912.112060546875]"
"[959.528076171875, 539.9051513671875]","[767.8636474609375, 611.95068359375]","[1033.21826171875, 428.7988586425781]","[740.53173828125, 767.2351684570312]","[1098.8916015625, 280.8582458496094]","[756.790771484375, 918.6337280273438]","[940.3635864257812, 890.02880859375]","[811.2833862304688, 911.6767578125]"
"[957.860595703125, 540.6915283203125]","[768.4019165039062, 612.0680541992188]","[1026.9169921875, 430.6590270996094]","[740.4786376953125, 767.6083374023438]","[1091.7091064453125, 281.91510009765625]","[757.4749145507812, 918.4993286132812]","[938.856689453125, 890.0419921875]","[810.8658447265625, 911.445556640625]"
"[957.919189453125, 541.143798828125]","[768.8946533203125, 612.10498046875]","[1023.255859375, 431.5494689941406]","[741.528076171875, 767.7718505859375]","[1084.661376953125, 281.7497863769531]","[757.340576171875, 918.24072265625]","[939.2836303710938, 890.450927734375]","[811.1768798828125, 911.7291259765625]"
"[953.6717529296875, 544.03662109375]","[769.1015625, 612.64306640625]","[1017.5366821289062, 430.7102966308594]","[741.558837890625, 767.7467651367188]","[1071.4052734375, 275.673095703125]","[759.001708984375, 920.180908203125]","[937.5216064453125, 889.34814453125]","[811.9212646484375, 911.8861083984375]"
"[952.66357421875, 544.6661376953125]","[768.9879150390625, 613.0025634765625]","[1013.8499755859375, 428.3046569824219]","[741.1218872070312, 767.6709594726562]","[1065.038818359375, 270.3468017578125]","[759.2088623046875, 920.6262817382812]","[937.2545166015625, 890.138427734375]","[811.7246704101562, 912.6813354492188]"
"[955.706298828125, 543.2437744140625]","[770.0552978515625, 612.653564453125]","[1015.63818359375, 425.798095703125]","[744.132568359375, 766.60205078125]","[1065.4251708984375, 265.6253662109375]","[758.845458984375, 918.3444213867188]","[938.6600341796875, 889.1353759765625]","[811.81201171875, 909.7958984375]"
"[954.8245849609375, 544.0355224609375]","[770.4862060546875, 613.1234130859375]","[1011.7882690429688, 426.72161865234375]","[744.6910400390625, 766.9705810546875]","[1059.0863037109375, 260.72955322265625]","[759.049560546875, 917.5043334960938]","[938.2882080078125, 888.582763671875]","[811.9822998046875, 909.1453857421875]"
"[951.4317626953125, 546.6610107421875]","[769.97216796875, 614.6259765625]","[1006.726806640625, 424.36669921875]","[742.4276733398438, 767.9107666015625]","[1046.42333984375, 254.95010375976562]","[760.6228637695312, 919.864990234375]","[937.4442138671875, 889.3943481445312]","[812.6717529296875, 911.821044921875]"
"[951.75, 546.123046875]","[770.229248046875, 614.9656982421875]","[1006.028076171875, 421.92864990234375]","[742.3707275390625, 767.1683349609375]","[1040.45556640625, 251.5137176513672]","[760.1887817382812, 919.351318359375]","[938.0819091796875, 889.174560546875]","[813.1627807617188, 911.8516845703125]"
"[950.7003173828125, 546.6124267578125]","[770.469482421875, 615.0686645507812]","[1002.0053100585938, 423.857177734375]","[742.396240234375, 767.66552734375]","[1033.71923828125, 250.90191650390625]","[760.27783203125, 919.8665771484375]","[938.1626586914062, 889.3178100585938]","[813.7135620117188, 912.0904541015625]"
"[949.6248779296875, 546.807373046875]","[770.9188842773438, 615.12646484375]","[998.1926879882812, 423.2342529296875]","[742.3974609375, 768.631103515625]","[1028.1759033203125, 245.8618927001953]","[760.8836059570312, 920.852783203125]","[937.5239868164062, 890.2711181640625]","[813.5762329101562, 912.9032592773438]"
"[948.3067016601562, 546.0474853515625]","[771.2678833007812, 614.842041015625]","[993.5861206054688, 424.2878723144531]","[743.053466796875, 768.2840576171875]","[1020.2139892578125, 250.3490753173828]","[761.4915771484375, 920.03955078125]","[937.1077880859375, 889.4339599609375]","[814.1619873046875, 912.4698486328125]"
"[947.6233520507812, 547.570556640625]","[771.9219360351562, 614.9780883789062]","[988.1937255859375, 427.12884521484375]","[743.463623046875, 767.9559326171875]","[1014.873779296875, 247.1052703857422]","[762.1956176757812, 920.2281494140625]","[937.5880126953125, 890.4769287109375]","[814.8792724609375, 913.2976684570312]"
"[946.7384033203125, 547.2230224609375]","[772.064453125, 614.9833374023438]","[984.2454833984375, 427.42718505859375]","[743.630859375, 768.1693115234375]","[1007.0260620117188, 247.60675048828125]","[762.764892578125, 920.165771484375]","[937.553466796875, 891.9017333984375]","[815.1781005859375, 914.5973510742188]"
"[946.6433715820312, 547.5394897460938]","[772.037109375, 615.1576538085938]","[982.703125, 426.50018310546875]","[743.4956665039062, 767.9866333007812]","[1001.9576416015625, 246.60397338867188]","[762.87060546875, 920.1751098632812]","[938.2628173828125, 892.5745849609375]","[815.410888671875, 915.4619750976562]"
"[946.0115966796875, 546.5877075195312]","[772.6630859375, 615.2546997070312]","[979.83544921875, 424.0032958984375]","[743.6653442382812, 767.657470703125]","[995.933837890625, 245.338623046875]","[763.1131591796875, 918.9373168945312]","[937.9022827148438, 892.4408569335938]","[815.678466796875, 915.4932861328125]"
"[942.65478515625, 544.3107299804688]","[773.0103149414062, 610.856201171875]","[979.6549072265625, 418.17718505859375]","[745.5440673828125, 760.6481323242188]","[988.3866577148438, 240.7258758544922]","[765.4868774414062, 916.716796875]","[933.614990234375, 892.7933349609375]","[814.59521484375, 916.0291748046875]"
"[941.6156616210938, 543.7271728515625]","[773.2669677734375, 610.2647705078125]","[976.8936767578125, 418.1963195800781]","[745.8017578125, 761.1831665039062]","[980.891357421875, 242.01882934570312]","[765.6915283203125, 916.5560302734375]","[933.4638061523438, 892.00048828125]","[815.1107177734375, 915.284912109375]"
"[941.1135864257812, 544.4642333984375]","[773.20068359375, 610.0859375]","[973.2603149414062, 420.38067626953125]","[745.9312133789062, 760.8690185546875]","[976.44775390625, 241.13973999023438]","[766.31591796875, 915.97607421875]","[933.0936279296875, 892.889892578125]","[814.5353393554688, 915.8307495117188]"
"[940.9317626953125, 543.566650390625]","[773.510009765625, 609.4554443359375]","[971.8359375, 416.35186767578125]","[745.9884033203125, 760.1716918945312]","[970.8458251953125, 240.22952270507812]","[766.206787109375, 915.28369140625]","[932.9161376953125, 893.3138427734375]","[814.455322265625, 916.2816162109375]"
"[940.581298828125, 543.309326171875]","[773.3666381835938, 609.1943359375]","[969.7724609375, 414.52685546875]","[746.1888427734375, 760.212158203125]","[964.9780883789062, 236.9710235595703]","[765.511474609375, 914.699951171875]","[932.6483154296875, 892.5393676757812]","[814.2147216796875, 915.6409912109375]"
"[940.024169921875, 543.2657470703125]","[773.2271728515625, 608.7369384765625]","[967.7499389648438, 415.92291259765625]","[745.9815673828125, 760.3353881835938]","[962.6236572265625, 240.72422790527344]","[765.6897583007812, 915.0303955078125]","[932.2362060546875, 892.8182373046875]","[813.9486083984375, 915.8699340820312]"
"[939.9494018554688, 543.0364379882812]","[773.1882934570312, 608.453125]","[967.0782470703125, 415.4842529296875]","[746.0974731445312, 760.2733154296875]","[960.8800048828125, 242.27243041992188]","[765.3414916992188, 915.064697265625]","[932.3616943359375, 892.9341430664062]","[814.0557861328125, 915.9592895507812]"
"[939.8637084960938, 542.8753051757812]","[773.453369140625, 608.4003295898438]","[966.4235229492188, 414.74298095703125]","[746.3975830078125, 759.953125]","[959.3655395507812, 242.41461181640625]","[765.4246215820312, 914.5032348632812]","[931.903564453125, 893.13232421875]","[813.7625732421875, 916.0594482421875]"
"[939.664794921875, 542.5750122070312]","[773.3026123046875, 608.6075439453125]","[965.7301025390625, 411.8482360839844]","[745.8291625976562, 760.4500732421875]","[957.6800537109375, 239.79505920410156]","[765.1581420898438, 915.0623779296875]","[931.5133666992188, 893.9871826171875]","[813.2430419921875, 917.1053466796875]"
"[939.4345092773438, 543.421142578125]","[773.0013427734375, 608.7631225585938]","[965.766357421875, 414.884765625]","[745.396728515625, 760.5164794921875]","[957.8765258789062, 242.6616668701172]","[764.9852294921875, 915.3194580078125]","[931.22314453125, 894.5645141601562]","[812.7557373046875, 917.3985595703125]"
"[939.4423828125, 544.1038208007812]","[772.74658203125, 608.8643798828125]","[965.7313232421875, 416.8009033203125]","[745.102783203125, 760.3397216796875]","[958.1870727539062, 244.0052490234375]","[764.64990234375, 915.3308715820312]","[931.1046142578125, 894.9168701171875]","[812.4772338867188, 917.5123901367188]"
"[939.4681396484375, 543.5172729492188]","[772.737060546875, 608.6492309570312]","[965.9987182617188, 415.90234375]","[745.1829223632812, 760.4217529296875]","[958.1775512695312, 243.41546630859375]","[764.9569702148438, 915.4815673828125]","[930.7493896484375, 894.7161254882812]","[812.2120361328125, 917.4373168945312]"
"[939.2752075195312, 543.6074829101562]","[772.826171875, 608.8295288085938]","[966.2413330078125, 415.8437805175781]","[744.7531127929688, 760.2286376953125]","[957.85107421875, 241.6505126953125]","[764.7213745117188, 915.4096069335938]","[930.9931640625, 893.8941650390625]","[812.6802978515625, 916.8212890625]"
"[939.0324096679688, 543.49658203125]","[772.7681884765625, 608.7432861328125]","[966.3076171875, 413.84161376953125]","[744.9080810546875, 759.6868286132812]","[958.0010375976562, 241.40093994140625]","[764.3145751953125, 915.095947265625]","[930.403564453125, 894.1312255859375]","[812.1771240234375, 916.9462280273438]"
"[938.9576416015625, 544.423583984375]","[772.486328125, 608.7105712890625]","[966.4711303710938, 417.6486511230469]","[744.955810546875, 760.28564453125]","[958.759033203125, 243.88165283203125]","[763.9782104492188, 915.9761352539062]","[930.6268310546875, 893.72314453125]","[812.4039306640625, 916.301513671875]"
